pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.17,0.99926,0.5832,6.4442,-0.0077874,0.00650662,-0.0115,0.00086952
2.37E+06,300.2,0.99998,0.14942,8.2447,0.24574,0.00639922,-0.0115,0.00077801
2.37E+06,300.2,1,0.30654,6.4924,0.24181,0.00637651,-0.0115,0.00078183
2.37E+06,300.2,1,0.40916,6.8189,0.28665,0.00639436,-0.0115,0.00079542
2.37E+06,300.2,1,0.13763,8.7098,0.14457,0.00638941,-0.0115,0.00076644
2.37E+06,300.2,1,0.27554,7.8729,0.19865,0.00637582,-0.0115,0.00075851
2.37E+06,300.19,1,0.10663,10.09,0.10142,0.00638872,-0.0115,0.00074313
2.37E+06,300.2,1,0.62788,5.4514,0.49804,0.00634206,-0.0115,0.00075307
2.37E+06,300.2,1,0.41537,7.3575,0.31387,0.00635859,-0.0115,0.00074413
2.37E+06,300.2,1,0.47645,5.9693,0.37736,0.00635929,-0.0115,0.00076745
2.37E+06,300.19,0.99967,0.2592,7.2553,-0.12791,0.00648611,-0.0115,0.00083579
2.37E+06,300.19,0.99986,0.43099,7.4342,-0.029834,0.00646711,-0.0115,0.00082385
2.37E+06,300.2,0.99979,0.74995,6.9353,0.093131,0.0064681,-0.0115,0.00084651
2.37E+06,300.19,0.99977,-0.15099,9.7186,-0.13276,0.00645196,-0.0115,0.00078018
2.37E+06,300.19,0.99984,-0.14768,10.426,-0.024856,0.00643736,-0.0115,0.00076924
2.37E+06,300.2,1,0.87904,4.6783,0.77601,0.00629307,-0.0115,0.00070693
2.37E+06,300.2,1,0.59684,8.6639,0.5751,0.00630595,-0.0115,0.00068332
2.37E+06,300.2,1,0.72529,6.8315,0.72253,0.00630744,-0.0115,0.00070306
2.37E+06,300.2,1,0.80009,5.8224,0.7764,0.00630894,-0.0115,0.00072279
2.37E+06,300.2,1,0.8673,6.0915,0.82288,0.00627721,-0.0115,0.00069106
2.37E+06,300.2,1,0.78533,6.9754,0.75381,0.00629158,-0.0115,0.00068719
2.37E+06,300.14,0.99855,0.2457,6.3496,-0.16236,0.00654518,-0.0115,0.00087677
2.37E+06,300.16,0.99937,0.37005,5.4283,-0.12067,0.00654612,-0.0115,0.00089078
2.37E+06,300.2,1,0.56652,6.4271,0.44432,0.0063447,-0.0115,0.0007357
2.37E+06,300.2,1,0.64456,6.362,0.55585,0.00632814,-0.0115,0.00072056
2.37E+06,300.2,1,0.7142,5.4288,0.62339,0.0063255,-0.0115,0.00073793
2.37E+06,300.06,0.86704,0.063675,16.196,-0.61275,0.00667858,-0.0115,0.00063512
2.37E+06,300.11,0.97673,-0.10126,15.51,0.25526,0.00664973,-0.0115,0.00060698
2.37E+06,300.11,0.9864,0.046009,15.509,0.26193,0.00664573,-0.0115,0.00062411
2.37E+06,300.09,0.93769,0.087403,15.826,-0.029537,0.00666016,-0.0115,0.00063818
2.37E+06,300.09,0.93769,0.087403,15.826,-0.029537,0.00666416,-0.0115,0.00062105
2.37E+06,300.11,0.9864,0.046009,15.509,0.26193,0.00662439,-0.0115,0.0006268
2.37E+06,300.13,0.99548,-0.082616,15.37,0.28692,0.00662839,-0.0115,0.00060967
2.37E+06,300.06,0.99608,-0.4159,12.411,-0.6229,0.00665505,-0.0115,0.00079594
2.37E+06,300.07,0.99654,-0.12646,12.605,-0.60212,0.00665295,-0.0115,0.00077678
2.37E+06,300.04,0.96877,-0.84257,14.085,-1.3855,0.00668615,-0.0115,0.0007896
2.37E+06,300.06,0.99244,-0.46126,12.844,-0.84794,0.0066706,-0.0115,0.00079277
2.37E+06,300.07,0.99473,-0.1614,12.945,-0.81373,0.0066685,-0.0115,0.00077361
2.37E+06,300.06,0.9963,-0.28839,12.169,-0.59216,0.00663863,-0.0115,0.00079274
2.37E+06,300.09,0.99564,0.31043,14.954,-0.34111,0.00664517,-0.0115,0.00071414
2.37E+06,300.08,0.98204,0.37478,15.609,-0.2407,0.00665742,-0.0115,0.00068509
2.37E+06,300.09,0.9944,0.26183,15.25,-0.18499,0.00664265,-0.0115,0.00069546
2.37E+06,300.08,0.98356,0.40528,15.298,-0.39047,0.00665993,-0.0115,0.00070377
2.37E+06,300.07,0.94364,0.77405,15.906,-0.70808,0.0066747,-0.0115,0.0006934
2.37E+06,300.14,0.99993,-0.036048,15.037,-0.20697,0.00656047,-0.0115,0.00070186
2.37E+06,300.13,0.99988,0.0021253,14.893,-0.25164,0.00657807,-0.0115,0.00071097
2.37E+06,300.13,0.99994,-0.028384,15.134,-0.1857,0.00657702,-0.0115,0.00069192
2.37E+06,300.14,0.99998,-0.066558,15.277,-0.14103,0.00655942,-0.0115,0.00068281
2.37E+06,300.15,0.99995,-0.097138,14.728,-0.18708,0.00654361,-0.0115,0.00071117
2.37E+06,300.14,0.9999,-0.058964,14.584,-0.23175,0.00656121,-0.0115,0.00072029
2.37E+06,299.98,0.90419,-0.84879,13.6,-0.90576,0.00667284,-0.0115,0.00086871
2.37E+06,299.98,0.90419,-0.84879,13.6,-0.90576,0.00668465,-0.0115,0.00088466
2.37E+06,299.98,0.89774,-0.92076,13.78,-1.01,0.00669208,-0.0115,0.0008688
2.37E+06,300.05,0.88796,0.4533,16.316,-0.86994,0.00670695,-0.0115,0.00066942
2.37E+06,300.06,0.91634,0.56891,16.097,-0.78515,0.00669082,-0.0115,0.00068141
2.37E+06,300.07,0.95436,0.72439,15.563,-0.84504,0.00669349,-0.0115,0.00070466
2.37E+06,300.06,0.96223,0.66122,15.199,-0.98232,0.00671228,-0.0115,0.00071591
2.37E+06,300.06,0.92314,0.59526,15.761,-0.93015,0.00670961,-0.0115,0.00069266
2.37E+06,300.05,0.99141,-0.59176,12.688,-0.65507,0.00664745,-0.0115,0.00080917
